"","type","model","value"
"847","Real","model1",0.571428571428571
"848","Real","model1",0.584126984126984
"849","Real","model1",0.6875
"850","Real","model1",0.596825396825397
"851","Real","model1",0.598765432098765
"852","Real","model1",0.619230769230769
"853","Real","model1",0.507936507936508
"854","Real","model1",0.548494983277592
"855","Real","model1",0.548701298701299
"856","Real","model1",0.542857142857143
"857","Real","model1",0.560371517027864
"858","Real","model1",0.596875
"859","Real","model1",0.574074074074074
"860","Real","model1",0.560371517027864
"861","Real","model1",0.619047619047619
"862","Real","model1",0.478125
"863","Real","model1",0.546031746031746
"864","Real","model1",0.485714285714286
"865","Real","model1",0.558441558441558
"866","Real","model1",0.509259259259259
"867","Real","model1",0.404320987654321
"868","Real","model1",0.749163879598662
"869","Real","model1",0.525974025974026
"870","Real","model1",0.68
"871","Real","model1",0.65
"872","Real","model1",0.61038961038961
"873","Real","model1",0.50974025974026
"874","Real","model1",0.503086419753086
"875","Real","model1",0.441558441558441
"876","Real","model1",0.526315789473684
"877","Real","model1",0.585139318885449
"878","Real","model1",0.595679012345679
"879","Real","model1",0.537037037037037
"880","Real","model1",0.603715170278638
"881","Real","model1",0.58641975308642
"882","Real","model1",0.679365079365079
"883","Real","model1",0.540625
"884","Real","model1",0.447619047619048
"885","Real","model1",0.62012987012987
"886","Real","model1",0.560371517027864
"887","Real","model1",0.628571428571429
"888","Real","model1",0.589506172839506
"889","Real","model1",0.591331269349845
"890","Real","model1",0.581939799331104
"891","Real","model1",0.4875
"892","Real","model1",0.57190635451505
"893","Real","model1",0.62012987012987
"894","Real","model1",0.528125
"895","Real","model1",0.606811145510836
"896","Real","model1",0.54375
"897","Real","model1",0.471875
"898","Real","model1",0.441269841269841
"899","Real","model1",0.693498452012384
"900","Real","model1",0.611111111111111
"901","Real","model1",0.611111111111111
"902","Real","model1",0.523219814241486
"903","Real","model1",0.542857142857143
"904","Real","model1",0.53015873015873
"905","Real","model1",0.55625
"906","Real","model1",0.590625
"907","Real","model1",0.733333333333333
"908","Real","model1",0.54375
"909","Real","model1",0.501587301587302
"910","Real","model1",0.438271604938272
"911","Real","model1",0.625454545454545
"912","Real","model1",0.498327759197324
"913","Real","model1",0.534722222222222
"914","Real","model1",0.665584415584416
"915","Real","model1",0.520123839009288
"916","Real","model1",0.513931888544892
"917","Real","model1",0.479876160990712
"918","Real","model1",0.582043343653251
"919","Real","model1",0.551083591331269
"920","Real","model1",0.471875
"921","Real","model1",0.688888888888889
"922","Real","model1",0.46749226006192
"923","Real","model1",0.561904761904762
"924","Real","model1",0.621875
"925","Real","model1",0.529411764705882
"926","Real","model1",0.777777777777778
"927","Real","model1",0.45679012345679
"928","Real","model1",0.678018575851393
"929","Real","model1",0.503125
"930","Real","model1",0.596875
"931","Real","model1",0.608024691358025
"932","Real","model1",0.5
"933","Real","model1",0.578947368421053
"934","Real","model1",0.488888888888889
"935","Real","model1",0.614197530864198
"936","Real","model1",0.534375
"937","Real","model1",0.450617283950617
"938","Real","model1",0.608024691358025
"939","Real","model1",0.625
"940","Real","model1",0.48494983277592
"941","Real","model1",0.585284280936455
"942","Real","model1",0.610389610389611
"943","Real","model1",0.770909090909091
"944","Real","model1",0.544891640866873
"945","Real","model1",0.534375
"946","Real","model1",0.609375
"947","Real","model1",0.578125
"948","Real","model1",0.594427244582043
"949","Real","model1",0.774603174603175
"950","Real","model1",0.765079365079365
"951","Real","model1",0.678929765886288
"952","Real","model1",0.652597402597403
"953","Real","model1",0.461300309597523
"954","Real","model1",0.5625
"955","Real","model1",0.607142857142857
"956","Real","model1",0.568181818181818
"957","Real","model1",0.63125
"958","Real","model1",0.538961038961039
"959","Real","model1",0.578595317725753
"960","Real","model1",0.584126984126984
"961","Real","model1",0.458204334365325
"962","Real","model1",0.722222222222222
"963","Real","model1",0.490740740740741
"964","Real","model1",0.571875
"965","Real","model1",0.56656346749226
"966","Real","model1",0.694444444444444
"967","Real","model1",0.578125
"968","Real","model1",0.60625
"969","Real","model1",0.615625
"970","Real","model1",0.470588235294118
"971","Real","model1",0.6375
"972","Real","model1",0.49375
"973","Real","model1",0.6
"974","Real","model1",0.455108359133127
"975","Real","model1",0.558441558441559
"976","Real","model1",0.571875
"977","Real","model1",0.66875
"978","Real","model1",0.59047619047619
"979","Real","model1",0.514285714285714
"980","Real","model1",0.647619047619048
"981","Real","model1",0.678929765886288
"982","Real","model1",0.59375
"983","Real","model1",0.578125
"984","Real","model1",0.567901234567901
"985","Real","model1",0.578947368421053
"986","Real","model1",0.587662337662338
"987","Real","model1",0.609375
"988","Real","model1",0.505016722408027
"989","Real","model1",0.621875
"990","Real","model1",0.6
"991","Real","model1",0.526315789473684
"992","Real","model1",0.471875
"993","Real","model1",0.535603715170278
"994","Real","model1",0.575851393188855
"995","Real","model1",0.508361204013378
"996","Real","model1",0.707792207792208
"997","Real","model1",0.482539682539682
"998","Real","model1",0.574074074074074
"999","Real","model1",0.528125
"1000","Real","model1",0.504761904761905
"1001","Shuffled","model1",0.51505016722408
"1002","Shuffled","model1",0.522727272727273
"1003","Shuffled","model1",0.696875
"1004","Shuffled","model1",0.510835913312694
"1005","Shuffled","model1",0.702786377708978
"1006","Shuffled","model1",0.679365079365079
"1007","Shuffled","model1",0.438127090301003
"1008","Shuffled","model1",0.565079365079365
"1009","Shuffled","model1",0.628482972136223
"1010","Shuffled","model1",0.552380952380952
"1011","Shuffled","model1",0.646875
"1012","Shuffled","model1",0.471875
"1013","Shuffled","model1",0.69375
"1014","Shuffled","model1",0.603125
"1015","Shuffled","model1",0.448916408668731
"1016","Shuffled","model1",0.588235294117647
"1017","Shuffled","model1",0.634375
"1018","Shuffled","model1",0.485714285714286
"1019","Shuffled","model1",0.487012987012987
"1020","Shuffled","model1",0.584126984126984
"1021","Shuffled","model1",0.485714285714286
"1022","Shuffled","model1",0.668896321070234
"1023","Shuffled","model1",0.549382716049383
"1024","Shuffled","model1",0.571875
"1025","Shuffled","model1",0.61038961038961
"1026","Shuffled","model1",0.555183946488294
"1027","Shuffled","model1",0.611111111111111
"1028","Shuffled","model1",0.64375
"1029","Shuffled","model1",0.769230769230769
"1030","Shuffled","model1",0.619047619047619
"1031","Shuffled","model1",0.496875
"1032","Shuffled","model1",0.682098765432099
"1033","Shuffled","model1",0.628482972136223
"1034","Shuffled","model1",0.62876254180602
"1035","Shuffled","model1",0.597523219814242
"1036","Shuffled","model1",0.671875
"1037","Shuffled","model1",0.56875
"1038","Shuffled","model1",0.473684210526316
"1039","Shuffled","model1",0.642857142857143
"1040","Shuffled","model1",0.606349206349206
"1041","Shuffled","model1",0.621527777777778
"1042","Shuffled","model1",0.587662337662338
"1043","Shuffled","model1",0.554179566563468
"1044","Shuffled","model1",0.448160535117057
"1045","Shuffled","model1",0.569659442724458
"1046","Shuffled","model1",0.631578947368421
"1047","Shuffled","model1",0.439628482972136
"1048","Shuffled","model1",0.53015873015873
"1049","Shuffled","model1",0.65015479876161
"1050","Shuffled","model1",0.66984126984127
"1051","Shuffled","model1",0.546875
"1052","Shuffled","model1",0.640625
"1053","Shuffled","model1",0.567901234567901
"1054","Shuffled","model1",0.607142857142857
"1055","Shuffled","model1",0.606349206349206
"1056","Shuffled","model1",0.551948051948052
"1057","Shuffled","model1",0.521739130434783
"1058","Shuffled","model1",0.523219814241486
"1059","Shuffled","model1",0.606811145510836
"1060","Shuffled","model1",0.703703703703704
"1061","Shuffled","model1",0.533333333333333
"1062","Shuffled","model1",0.653250773993808
"1063","Shuffled","model1",0.544642857142857
"1064","Shuffled","model1",0.574675324675325
"1065","Shuffled","model1",0.523809523809524
"1066","Shuffled","model1",0.544891640866873
"1067","Shuffled","model1",0.606349206349206
"1068","Shuffled","model1",0.523219814241486
"1069","Shuffled","model1",0.57716049382716
"1070","Shuffled","model1",0.565625
"1071","Shuffled","model1",0.636363636363636
"1072","Shuffled","model1",0.641269841269841
"1073","Shuffled","model1",0.564935064935065
"1074","Shuffled","model1",0.612698412698413
"1075","Shuffled","model1",0.645061728395062
"1076","Shuffled","model1",0.6
"1077","Shuffled","model1",0.609375
"1078","Shuffled","model1",0.525
"1079","Shuffled","model1",0.662538699690403
"1080","Shuffled","model1",0.650793650793651
"1081","Shuffled","model1",0.615384615384615
"1082","Shuffled","model1",0.56656346749226
"1083","Shuffled","model1",0.478260869565217
"1084","Shuffled","model1",0.608695652173913
"1085","Shuffled","model1",0.571875
"1086","Shuffled","model1",0.523809523809524
"1087","Shuffled","model1",0.51875
"1088","Shuffled","model1",0.524691358024691
"1089","Shuffled","model1",0.427244582043344
"1090","Shuffled","model1",0.479876160990712
"1091","Shuffled","model1",0.692063492063492
"1092","Shuffled","model1",0.515625
"1093","Shuffled","model1",0.493506493506494
"1094","Shuffled","model1",0.476780185758514
"1095","Shuffled","model1",0.46031746031746
"1096","Shuffled","model1",0.548701298701299
"1097","Shuffled","model1",0.62012987012987
"1098","Shuffled","model1",0.479876160990712
"1099","Shuffled","model1",0.642361111111111
"1100","Shuffled","model1",0.4875
"1101","Shuffled","model1",0.494983277591973
"1102","Shuffled","model1",0.479365079365079
"1103","Shuffled","model1",0.547987616099071
"1104","Shuffled","model1",0.73374613003096
"1105","Shuffled","model1",0.520123839009288
"1106","Shuffled","model1",0.690402476780186
"1107","Shuffled","model1",0.557275541795666
"1108","Shuffled","model1",0.642857142857143
"1109","Shuffled","model1",0.584375
"1110","Shuffled","model1",0.513931888544892
"1111","Shuffled","model1",0.613003095975232
"1112","Shuffled","model1",0.516233766233766
"1113","Shuffled","model1",0.583333333333333
"1114","Shuffled","model1",0.55625
"1115","Shuffled","model1",0.668730650154799
"1116","Shuffled","model1",0.59866220735786
"1117","Shuffled","model1",0.546031746031746
"1118","Shuffled","model1",0.61038961038961
"1119","Shuffled","model1",0.493506493506494
"1120","Shuffled","model1",0.570987654320988
"1121","Shuffled","model1",0.547987616099071
"1122","Shuffled","model1",0.53968253968254
"1123","Shuffled","model1",0.442724458204334
"1124","Shuffled","model1",0.517460317460318
"1125","Shuffled","model1",0.540625
"1126","Shuffled","model1",0.544891640866873
"1127","Shuffled","model1",0.498412698412698
"1128","Shuffled","model1",0.552380952380952
"1129","Shuffled","model1",0.53250773993808
"1130","Shuffled","model1",0.519480519480519
"1131","Shuffled","model1",0.489711934156379
"1132","Shuffled","model1",0.685064935064935
"1133","Shuffled","model1",0.613003095975232
"1134","Shuffled","model1",0.662538699690402
"1135","Shuffled","model1",0.572755417956656
"1136","Shuffled","model1",0.697530864197531
"1137","Shuffled","model1",0.668831168831169
"1138","Shuffled","model1",0.555194805194805
"1139","Shuffled","model1",0.606349206349206
"1140","Shuffled","model1",0.663492063492063
"1141","Shuffled","model1",0.5625
"1142","Shuffled","model1",0.45
"1143","Shuffled","model1",0.527777777777778
"1144","Shuffled","model1",0.592592592592593
"1145","Shuffled","model1",0.48125
"1146","Shuffled","model1",0.561688311688312
"1147","Shuffled","model1",0.504643962848297
"1148","Shuffled","model1",0.546296296296296
"1149","Shuffled","model1",0.51702786377709
"1150","Shuffled","model1",0.563467492260062
"1151","Shuffled","model1",0.56656346749226
"1152","Shuffled","model1",0.515625
"1153","Shuffled","model1",0.524691358024691
"1154","Shuffled","model1",0.574603174603175
"1155","Shuffled","model1",0.604166666666666
"1156","Shuffled","model1",0.458204334365325
"1157","Shuffled","model1",0.510416666666667
"1158","Shuffled","model1",0.526984126984127
"1159","Shuffled","model1",0.609375
"1160","Shuffled","model1",0.622222222222222
"1161","Shuffled","model1",0.6
"1162","Shuffled","model1",0.638095238095238
"1163","Shuffled","model1",0.621875
"1164","Shuffled","model1",0.59375
"1165","Shuffled","model1",0.504761904761905
"1166","Shuffled","model1",0.481481481481482
"1167","Shuffled","model1",0.591331269349845
"1168","Shuffled","model1",0.511705685618729
"1169","Shuffled","model1",0.478395061728395
"1170","Shuffled","model1",0.496753246753247
